Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1885,CA-2017-154718,01/19/17,23/01/17,Secnd Class,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,76248,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2,0.2,2.1
1886,CA-2016-147578,04/22/16,26/04/16,Secnd Class,PG-18895,Paul Gonzalez,CONSUMER,United States,San Francisco,California,94122,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.4148
1887,CA-2014-140165,13/05/14,15/05/14,Frst Clss,EH-14005,Erica Hernandez,home office,United States,Hialeah,Florida,33012,south,OFF-FA-10002815,OFFICE SUPPLIES,Fasteners,Staples,7.104,2,0.2,2.3976
1888,CA-2014-140165,13/05/14,15/05/14,Frst Clss,EH-14005,Erica Hernandez,HOME OFFICE,United States,Hialeah,Florida,33012,south,OFF-BI-10004519,OFFICE SUPPLIES,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96
1889,CA-2014-142587,21/10/14,22/10/14,Frst Clss,TB-21520,Tracy Blumstein,consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,OFFICE SUPPLIES,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
1890,CA-2014-142587,21/10/14,22/10/14,Frst Clss,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877
1891,,03/14/14,18/03/14,Stndrd Class,DK-13225,,Corporate,United States,Huntington Beach,California,92646,nan,OFF-PA-10001204,,,Xerox 1972,10.56,2,,
1892,CA-2014-157623,14/03/14,18/03/14,Stndrd Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,WEST,OFF-AR-10003723,OFFICE SUPPLIES,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506
1893,CA-2017-145310,22/12/17,24/12/17,Secnd Class,JP-15520,Jeremy Pistek,CONSUMER,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,OFFICE SUPPLIES,Envelopes,Staple envelope,7.824,1,0.2,2.934
1894,CA-2016-100083,24/11/16,11/29/16,Stndrd Class,CD-11980,Carol Darley,consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745
1895,US-2017-108063,12/02/17,12/05/17,Frst Clss,AS-10090,Adam Shillingsburg,consumer,United States,Charlottesville,Virginia,22901,SOUTH,OFF-AR-10001446,office supplies,Art,Newell 309,34.65,3,0,10.395
1896,CA-2015-109197,31/12/15,04/01/16,Stndrd Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
1897,CA-2017-141789,03/10/17,06/10/17,Frst Clss,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,office supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
1898,CA-2014-169775,08/29/14,02/09/14,Secnd Class,RA-19945,Ryan Akin,consumer,United States,Miami,Florida,33178,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054
1899,,29/08/14,02/09/14,Secnd Class,RA-19945,,Consumer,United States,Miami,Florida,33178,,OFF-BI-10004390,,,GBC DocuBind 200 Manual Binding Machine,505.176,4,,
1900,CA-2014-169775,29/08/14,09/02/14,Secnd Class,RA-19945,Ryan Akin,consumer,United States,Miami,Florida,33178,south,FUR-TA-10001857,FURNITURE,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
1901,CA-2016-140543,29/06/16,07/03/16,Secnd Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,office supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188
1902,CA-2016-151141,20/08/16,23/08/16,Frst Clss,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0,3.9906
1903,CA-2017-167094,21/10/17,22/10/17,Frst Clss,DK-12835,Damala Kotsonis,corporate,United States,Springfield,Oregon,97477,west,OFF-PA-10003953,office supplies,Paper,Xerox 218,5.184,1,0.2,1.8144
1904,CA-2017-167094,10/21/17,10/22/17,Frst Clss,DK-12835,Damala Kotsonis,CORPORATE,United States,Springfield,Oregon,97477,WEST,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
1905,CA-2017-167094,21/10/17,22/10/17,Frst Clss,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,6.745
1906,CA-2017-154410,21/10/17,24/10/17,Frst Clss,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,office supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0,9.0912
1907,US-2016-150567,17/05/16,21/05/16,Stndrd Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648
1908,US-2016-150567,17/05/16,21/05/16,Stndrd Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10000069,office supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.6144
1909,CA-2015-157959,03/02/15,04/02/15,Frst Clss,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.076
1910,CA-2017-105886,18/12/17,12/23/17,Stndrd Class,DB-13660,Duane Benoit,CONSUMER,United States,Oceanside,New York,11572,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0,8.532
1911,CA-2016-105963,11/15/16,22/11/16,Stndrd Class,SC-20770,Stewart Carmichael,CORPORATE,United States,Los Angeles,California,90008,West,TEC-AC-10003832,TECHNOLOGY,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
1912,CA-2017-121503,07/03/17,06/07/17,Secnd Class,FH-14275,Frank Hawley,CORPORATE,United States,Houston,Texas,77041,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,7,0.2,92.4399
1913,CA-2017-121503,07/03/17,06/07/17,Secnd Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Central,TEC-MA-10003674,technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,49.761
1914,CA-2014-103366,01/15/14,17/01/14,Frst Clss,EH-13990,Erica Hackney,CONSUMER,United States,Roswell,Georgia,30076,South,TEC-AC-10003628,technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0,65.978
1915,CA-2017-124597,04/30/17,05/05/17,Stndrd Class,AS-10630,Ann Steele,home office,United States,Boynton Beach,Florida,33437,south,OFF-LA-10003190,office supplies,Labels,Avery 474,4.608,2,0.2,1.6704
1916,,30/04/17,05/05/17,Stndrd Class,AS-10630,,Home Office,United States,Boynton Beach,Florida,33437,,OFF-AR-10002280,,,Staples in misc. colors,15.528,3,,
1917,CA-2017-124597,30/04/17,05/05/17,Stndrd Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10001569,office supplies,Labels,Avery 499,11.952,3,0.2,3.8844
1918,CA-2015-105634,08/11/15,14/11/15,Stndrd Class,HA-14905,Helen Abelman,consumer,United States,Franklin,Massachusetts,2038,EAST,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5,0,3.3785
1919,CA-2015-123673,30/10/15,01/11/15,Secnd Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227,CENTRAL,TEC-PH-10001809,TECHNOLOGY,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975
1920,US-2017-111423,08/17/17,19/08/17,Frst Clss,EH-13765,Edward Hooks,CORPORATE,United States,Watertown,New York,13601,East,OFF-BI-10003091,OFFICE SUPPLIES,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1921,US-2017-111423,17/08/17,08/19/17,Frst Clss,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,FUR-CH-10003981,FURNITURE,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
1922,CA-2015-125178,03/10/15,09/10/15,Stndrd Class,MZ-17515,Mary Zewe,CORPORATE,United States,Reading,Pennsylvania,19601,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008,2,0.2,1.5008
1923,CA-2016-156685,08/07/16,10/07/16,Secnd Class,SC-20230,Scot Coram,corporate,United States,Arlington,Texas,76017,central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,107.955
1924,CA-2016-156685,07/08/16,07/10/16,Secnd Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,OFF-AR-10000588,office supplies,Art,Newell 345,47.616,3,0.2,3.5712
1925,CA-2017-126865,05/12/17,12/07/17,Secnd Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94,3,0,41.823
1926,,03/09/17,13/03/17,Stndrd Class,LW-16990,,CORPORATE,United States,San Francisco,California,94110,,TEC-AC-10001908,,,Logitech Wireless Headset h800,199.98,2,,
1927,US-2016-139710,06/09/16,15/06/16,Stndrd Class,GM-14680,Greg Matthias,consumer,United States,Los Angeles,California,90045,WEST,TEC-PH-10001198,TECHNOLOGY,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
1928,CA-2017-121538,28/11/17,01/12/17,Frst Clss,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
1929,US-2017-101539,16/03/17,18/03/17,Secnd Class,VM-21685,Valerie Mitchum,HOME OFFICE,United States,Seattle,Washington,98105,West,OFF-PA-10001972,office supplies,Paper,Xerox 214,6.48,1,0,3.1104
1930,US-2017-101539,16/03/17,18/03/17,Secnd Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0,1.8604
1931,US-2017-101539,16/03/17,18/03/17,Secnd Class,VM-21685,Valerie Mitchum,home office,United States,Seattle,Washington,98105,West,TEC-PH-10004165,technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
1932,CA-2016-152121,11/27/16,11/29/16,Secnd Class,CC-12670,Craig Carreira,CONSUMER,United States,Scottsdale,Arizona,85254,West,TEC-PH-10002483,TECHNOLOGY,Phones,Motorola Moto X,271.992,1,0.2,23.7993
1933,CA-2017-161200,06/08/17,10/08/17,Secnd Class,SV-20365,Seth Vernon,consumer,United States,Lafayette,Louisiana,70506,SOUTH,FUR-BO-10000468,furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184
1934,CA-2017-161200,08/06/17,10/08/17,Secnd Class,SV-20365,Seth Vernon,CONSUMER,United States,Lafayette,Louisiana,70506,South,FUR-FU-10001706,FURNITURE,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0,7.392
1935,CA-2017-101245,27/11/17,03/12/17,Stndrd Class,LW-16990,Lindsay Williams,corporate,United States,San Francisco,California,94109,west,OFF-PA-10003129,office supplies,Paper,Tops White Computer Printout Paper,244.55,5,0,114.9385
1936,CA-2017-101245,11/27/17,12/03/17,Stndrd Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001284,technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,0,59.8176
1937,,25/05/15,27/05/15,Secnd Class,NP-18685,,HOME OFFICE,United States,San Francisco,California,94109,nan,FUR-FU-10002268,nan,,Ultra Door Push Plate,14.73,3,,
1938,CA-2016-112109,07/08/16,07/12/16,Stndrd Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,west,OFF-BI-10002082,office supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312
1939,CA-2016-112109,07/08/16,12/07/16,Stndrd Class,JE-15715,Joe Elijah,CONSUMER,United States,Broomfield,Colorado,80020,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
1940,CA-2016-112109,08/07/16,12/07/16,Stndrd Class,JE-15715,Joe Elijah,CONSUMER,United States,Broomfield,Colorado,80020,west,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152
1941,CA-2016-112109,08/07/16,12/07/16,Stndrd Class,JE-15715,Joe Elijah,CONSUMER,United States,Broomfield,Colorado,80020,West,FUR-CH-10004287,FURNITURE,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574
1942,CA-2017-144064,29/08/17,01/09/17,Frst Clss,CP-12085,Cathy Prescott,corporate,United States,Quincy,Illinois,62301,Central,OFF-LA-10004544,office supplies,Labels,Avery 505,47.36,4,0.2,17.76
1943,CA-2017-144064,29/08/17,01/09/17,Frst Clss,CP-12085,Cathy Prescott,corporate,United States,Quincy,Illinois,62301,central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
1944,CA-2017-144064,29/08/17,01/09/17,Frst Clss,CP-12085,Cathy Prescott,CORPORATE,United States,Quincy,Illinois,62301,central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184
1945,CA-2016-108581,20/06/16,06/26/16,Stndrd Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,CENTRAL,TEC-AC-10001109,TECHNOLOGY,Accessories,Logitech Trackman Marble Mouse,95.968,4,0.2,26.3912
1946,CA-2016-108581,06/20/16,26/06/16,Stndrd Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,CENTRAL,OFF-PA-10000809,office supplies,Paper,Xerox 206,10.368,2,0.2,3.6288
1947,CA-2017-157987,02/09/17,09/06/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000658,office supplies,Art,Newell 324,23.1,2,0,6.468
1948,CA-2017-157987,02/09/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,corporate,United States,New York City,New York,10009,east,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,3.462
1949,CA-2017-157987,09/02/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262
1950,CA-2017-157987,02/09/17,09/06/17,Stndrd Class,AC-10615,Ann Chong,CORPORATE,United States,New York City,New York,10009,east,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642
1951,CA-2017-157987,02/09/17,09/06/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,EAST,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
1952,CA-2017-157987,02/09/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-PH-10003885,technology,Phones,Cisco SPA508G,197.97,3,0,57.4113
1953,CA-2017-157987,02/09/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072
1954,CA-2017-157987,02/09/17,09/06/17,Stndrd Class,AC-10615,Ann Chong,CORPORATE,United States,New York City,New York,10009,East,FUR-CH-10003379,furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735
1955,CA-2017-157987,09/02/17,09/06/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,east,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214
1956,CA-2017-157987,02/09/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
1957,CA-2017-157987,09/02/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
1958,CA-2017-157987,02/09/17,06/09/17,Stndrd Class,AC-10615,Ann Chong,corporate,United States,New York City,New York,10009,east,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12 INR,4,0,$7.704
1959,CA-2017-110905,09/10/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,CONSUMER,United States,Springfield,Missouri,65807,CENTRAL,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.776
1960,CA-2017-110905,10/09/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,CONSUMER,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,office supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.6157
1961,CA-2017-110905,10/09/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,consumer,United States,Springfield,Missouri,65807,central,TEC-AC-10003023,TECHNOLOGY,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
1962,CA-2017-110905,09/10/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768
1963,CA-2017-110905,09/10/17,15/09/17,Secnd Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808
1964,CA-2017-110905,10/09/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0,11.703
1965,CA-2017-110905,10/09/17,15/09/17,Secnd Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,central,OFF-ST-10000025,OFFICE SUPPLIES,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774
1966,CA-2017-110905,09/10/17,09/15/17,Secnd Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.254
1967,,21/12/17,28/12/17,Stndrd Class,DB-13210,,Consumer,United States,Paterson,New Jersey,7501,NAN,TEC-PH-10002103,,,Jabra SPEAK 410,281.97,3,,
1968,CA-2017-165841,12/21/17,28/12/17,Stndrd Class,DB-13210,Dean Braden,consumer,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
1969,CA-2017-165841,21/12/17,28/12/17,Stndrd Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,office supplies,Paper,Xerox 1913,166.44,3,0,79.8912
1970,CA-2017-117485,23/09/17,09/29/17,Stndrd Class,BD-11320,Bill Donatelli,CONSUMER,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,TECHNOLOGY,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
1971,CA-2017-140242,06/05/17,11/05/17,Stndrd Class,ML-17755,Max Ludwig,HOME OFFICE,United States,Chicago,Illinois,60623,central,OFF-AR-10004752,office supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6408
1972,CA-2017-140242,06/05/17,05/11/17,Stndrd Class,ML-17755,Max Ludwig,HOME OFFICE,United States,Chicago,Illinois,60623,central,TEC-AC-10004659,technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
1973,CA-2014-148950,14/12/14,19/12/14,Stndrd Class,JD-16015,Joy Daniels,consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,office supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768
1974,CA-2014-148950,12/14/14,12/19/14,Stndrd Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706
1975,CA-2014-148950,12/14/14,12/19/14,Stndrd Class,JD-16015,Joy Daniels,CONSUMER,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885
1976,CA-2014-110408,18/10/14,20/10/14,Secnd Class,AS-10225,Alan Schoenberger,CORPORATE,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,OFFICE SUPPLIES,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388
1977,CA-2014-110408,18/10/14,20/10/14,Secnd Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,south,TEC-PH-10002352,TECHNOLOGY,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0,362.687
1978,CA-2014-110408,18/10/14,10/20/14,Secnd Class,AS-10225,Alan Schoenberger,CORPORATE,United States,Montgomery,Alabama,36116,south,FUR-CH-10003774,furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644
1979,CA-2015-109939,08/05/15,12/05/15,Stndrd Class,AA-10375,Allen Armold,CONSUMER,United States,Salem,Oregon,97301,west,OFF-AR-10000127,office supplies,Art,Newell 321,5.248,2,0.2,0.5904
